user_name,date,rating,review_text
吳巴士女孩,2019年1月25日,5,好用
鄧莉莉,2019年3月24日,5,太棒了
游雅婷,2019年1月2日,5,好
顏淑萍,2019年3月28日,5,👍
楊文瑜,2019年1月2日,5,可以查到任何想吃想做的料理，且挺多樣選擇😊
蔡豐顁,2018年12月25日,5,iCook愛料理
余碧華,2018年12月25日,5,好用!超喜歡~
王文珍,2019年1月1日,5,可以找到很多食譜，讚
Google 使用者,2019年1月2日,4,食譜應有盡有，贊
蔡恩棋,2018年12月28日,5,真實用
陳姑娘,2018年12月28日,5,實用性佳
洪敦隆,2018年12月28日,5,😁
Yating Li,2018年12月7日,3,更新後，食譜頁不如以往簡單清楚，還是喜歡原本的。搜尋食譜後，列表動不動就跟著底下廣告自動更新，跳回開頭去，很麻煩。
廖翊晴,2018年12月9日,5,真的非常好用、簡易操作
張騏羽,2019年3月31日,5,連不會煮的人，看大家煮到，自己也是很可以
大姊姊,2018年12月21日,5,有很多食譜，很喜歡
洪銘遠,2018年12月14日,5,非常棒
melon chen,2018年12月5日,4,"改版後的版面不方便使用+1，希望可以讓使用者在設定中選擇新的版面 或是 原有的版面，新版面無法直覺性的左右滑動切換(以前食材到步驟可以左右滑切換)，更新後只能點擊切換>""<"
Bianca Lin,2018年12月28日,4,good
楊筑鈞,2018年12月5日,3,改版後的版面不方便使用，還是喜歡原本的版面，在廚房忙碌的時候可以較快清晰瀏覽
林鑫佑,2018年12月4日,1,更新有問題，無限迴圈更新
薛夙茵,2018年12月4日,3,不能更新阿
隨性分享的欣,2018年12月4日,4,為何一直跑更新？ 更新了又更新？
可可,2018年12月4日,2,好用是好用 但詐騙集團嗎 之前只訂閱了一次月繳vip 後來早已忘了這件事情 根本沒上線過 結果最近發現竟然每個月不斷給我扣款 害我無白無故繳了4個月！！ 一點都不言重 看到您們這樣回覆只是更火大 我那4個月都沒上線過 請問我享有vip權利要幹嘛呢？ 而且我相信不是每個人都會仔細讀完合約書好嗎 真心覺得設定自動繳款居心在哪 就不怕引起爭議嗎？
HONG,2018年11月18日,1,為何oppo的手機管家偵測出你們app有木馬?請給使用者完整一點的答覆。是誤判，還是真的被駭客攻擊?這影響到用戶的安全。
Lydia T,2018年11月15日,5,每日有新推介，也合時節氣候。菜式簡單方便多完化，很喜歡！
Cocoa Daily,2018年12月5日,1,還要vip 才能看某些菜譜 扯耶 網上都有類似的 不差你一個軟體的
萬怡慧,2019年1月3日,5,菜色很多，每次想煮什麼就上來搜尋適合自己的食譜 幾乎都成功 以前不會煮菜，現在老公說最喜歡老婆煮的飯
張彩姎,2018年12月6日,4,會被網路銀行判定成是木馬程式刪除掉 還一直想說怎麼會誤刪好幾次😂
吳酒意,2019年4月28日,1,廣告變多，因為是免費版本所以可以接受。但是更新卻需要很多不必要的權限，無法認同。藉由這種方式來獲取客人資訊的app，真的很糟糕。
余思靜,2018年11月26日,5,想吃什麼都能輕易找到食譜，自己動手做安心又實惠！ 還能與孩子一起親子烘培做點心，增進親子關係♡
Kaoru,2018年11月25日,3,您好 想請問發佈食譜之後過兩天 輸入關鍵字完全找不到自己寫的食譜是bug嗎～
janicetred Cheng,2018年12月18日,5,同一道菜，有很多人分享經驗，可以選擇最適合自己方式來做菜。很簡單 明瞭
rainyuki0903,2018年11月27日,5,不管找食材或食譜都很方便，同道菜有多樣的做法，我很喜歡也很實用。
橘,2018年12月20日,4,雖然部分要收費，不過裡面提供的資料，整體版面已經很不錯了，使用上很順手!
E,2018年11月22日,5,請問搜尋到的食譜怎麼都沒有加入收藏的按鈕
Google 使用者,2018年12月12日,5,對我這個料理白痴真的是好用
洛克蕭,2018年11月16日,5,對不會做菜的男子漢們很方便
Google 使用者,2018年11月16日,4,對喜歡烹飪的我，幫助很多，很棒的app
陳怡文,2018年12月5日,5,非常棒的軟體，對於剛入廚房的初學者真的幫助好大
紀倩雲,2019年1月7日,3,vip資格消失，換到iPad後重新登入，VIP資格消失，請問該如何回復？
陳昱靜,2018年12月9日,5,值得喜歡做料理的人下載的好程式
林佳誼,2018年12月6日,5,"真的很實用欸,對懶得找食譜的人真的很讚"
Yi-Ding Lei,2018年11月24日,1,廣告佔畫面30%，神煩，五寸螢幕搞得跟3吋一樣
chingjong shy,2019年2月10日,4,想做料理，都會來找找看別人的配方，一定做的出來喔！
Zoe Lin,2019年3月4日,5,很多各式各樣的食譜非常好
Google 使用者,2018年12月22日,5,報導的很詳細，各種美食作法都說明的 很清楚。
Google 使用者,2018年11月21日,5,給新手媽媽 一個大幫助
Google 使用者,2018年11月23日,3,我不想有VIP這個東西
Chi Cat,2018年12月28日,5,資料多而且排版很清楚，是個難得的工具書。
王心彤,2018年12月20日,5,很棒，讓不會煮菜的我變得很厲害
廖月娟,2019年4月21日,5,很棒的app 超實用的
鄭素華,2019年1月16日,5,新手做菜的好幫手
柯家權,2018年12月4日,5,很好很棒的程式!
陳琳琳,2018年12月21日,5,很棒，好用的超級讚APP
Ying-Wei Hsu,2018年12月9日,5,充分享受料理樂趣
Google 使用者,2018年12月6日,4,我可以練習手藝
Google 使用者,2018年11月18日,4,一直闪退，请修复好么🙏
湯君惠,2019年1月5日,4,"好用的App,可學會不同料理！👍"
王富田,2019年1月20日,4,真正實用，幫助很多
張淑華,2018年12月2日,5,簡單。很棒的珵式
Google 使用者,2018年11月17日,4,更多新菜色
呂雅瑜,2019年3月14日,1,為啥不能更新…
王鈺鈴,2018年12月1日,5,超實用
湯小姐,2018年12月21日,5,非常滿意
dony kon,2018年12月19日,5,好受用
徐安安,2018年11月19日,5,很有趣
ＣＨＩＨ ＫＵＯ,2018年12月4日,5,很實用
mingchun chang,2019年4月8日,4,解說詳細，不錯。
張娟娟,2018年11月19日,5,實用
吳悅文,2018年12月10日,5,好
karen chin,2018年11月16日,5,好
ambel ambel,2019年3月5日,4,好用
Cherry Huang,2018年11月20日,5,實用
Joanne Yang,2018年12月3日,4,很棒
Google 使用者,2018年12月2日,5,實用
王志遠,2018年12月6日,5,很棒
宮之雪,2019年1月3日,5,非常棒
張秋梅,2018年12月11日,5,不錯
Google 使用者,2019年2月23日,5,很棒
娘砲崽,2018年11月12日,1,已訂閱的作者常連發食譜，希望能從設定內開關訂閱者的推播通知。
Ann Kuo,2018年11月12日,4,為什麼手機跳出此程式含有特洛伊木馬病毒。。。
毛成容,2018年11月14日,4,有更多的好料理分享
Jo Jo,2018年11月15日,5,免費而且內容豐富
Kobe Chen,2018年11月9日,4,不錯用
Google 使用者,2018年11月9日,5,非常實用
Mandy Lo,2018年11月9日,5,超愛
星羽駱,2019年3月27日,5,好用
elise lam,2018年10月24日,4,大部分菜色有清晰的食材份量和簡單易明的步驟，唯每次點入熱門菜色好像來來去去都是那幾款的
kirin Pan,2018年10月22日,4,方便查詢各家私房料理，界面也很容易上手。不過覺得每個月99元付費有點太貴了！
Google 使用者,2018年10月12日,5,食譜非常簡單明瞭，輕鬆做又不易失敗，比很多料理應用程式好多了！！推薦！
Google 使用者,2018年10月14日,5,有豐富的食譜 而且也可以把自己的作品上傳 還可以討論 是個完美的食譜集
陳鈓澄,2018年11月3日,5,很多不錯的食譜，只是希望能更有火候的控制，有時根本不知道要大火，中火或小火，但總歸一句，這是一個很棒的食譜供應軟體，值得推薦
Google 使用者,2018年10月20日,5,除了可以學到許多異國料理以外，也能從別人身上學到不同的料理技巧，並且自己也能當個小廚師，教導想學料理的人
鄭宛妤,2018年10月12日,1,為什麼我是用手機號碼登入確是臉書傳驗證碼
楊琪琪,2018年10月27日,4,如果一週菜單可以一次顯示出來，非一天天顯示的話，就更方便了。另外查詢舊週的，希望可以一次多頁，不要頁一頁跳，若要看前幾週的，很不方便。
宜真,2018年10月6日,5,欣賞美味可口的架佳餚是一大享受
Emma Wu,2018年10月4日,5,實用的食譜程式，可快速的解決晚餐問題
張聖宇,2018年10月4日,5,大家可以互相交流怎麼煮比較好吃
林界萍,2018年10月1日,5,有愛料理真好
張曜巖,2018年10月18日,5,很棒的應用程式，能把感想與他人分享
焦糖史卓,2018年10月22日,5,方便簡單內容豐富，是煮菜時的好幫手
Jill Chen,2018年10月10日,5,希望食譜內容多一點，不只是網友分享，網友分享食譜也給予鼓勵。
萬娟伶,2018年11月18日,5,可譲料理變得簡單容易
妃妃,2018年11月1日,5,對料理新手來說非常實用
李思慧,2018年10月8日,5,非常實用的軟體
YING CHU WANG,2018年10月23日,5,有多樣性的食譜配上圖文解說
林淑華,2019年4月27日,5,學會了很多不會料理的東西
吳祥豪,2018年10月28日,5,使煮菜更方便
陳紫蓉,2018年12月11日,5,給我很多料理解析!
CHIEN MING CHOU,2019年1月12日,5,好用方便，也感謝放上食譜
QQ feng,2018年9月27日,5,初學者的好幫手
淑珍h,2018年10月9日,5,查食譜很方便
林月眉,2018年10月6日,5,感謝大家分享食譜
蔡宗諺,2018年10月4日,5,對廚藝有幫助
May Pan,2018年10月9日,5,料理參考很實用
陳阿佳,2018年10月13日,4,今天找不到一週推薦食譜，到那去了呢？
Google 使用者,2018年10月8日,5,很棒且實用的
楊心婷,2018年11月10日,4,還滿使用的
cf wu,2018年11月4日,5,介面簡單好用
Angela Kao,2018年10月7日,5,貨品很確實
Google 使用者,2018年11月10日,5,很方便的網頁
孫志龍,2018年11月5日,4,非常好用的app
Jiajia Mo,2018年10月14日,5,很實用的app
Facy Wu,2018年10月21日,5,很實用的app
梁慎忠,2018年10月26日,5,實用的軟體，很好
Min Lu,2018年11月14日,5,很實用，很棒
Google 使用者,2018年11月5日,5,好用，方便
Thelmal Huang,2018年10月23日,5,好用、易上手
廖俊綸,2018年10月2日,5,好用的程式
張龍正,2019年5月12日,5,很實用
胡安勝,2018年10月11日,5,很棒的軟體
王俊凯,2018年11月5日,5,我喜歡
陳素冠,2018年10月3日,4,廣告太多
吳小盈,2018年10月29日,5,很實用
Eda Yang,2018年11月28日,5,很豐富
Jodie H,2018年10月4日,5,很方便
Google 使用者,2018年10月29日,5,很喜歡
林韋圻,2018年10月29日,5,很實用
WEI WU,2018年10月3日,5,蠻實用的
張雅琪,2018年10月30日,5,很好的 app
陳宜勳,2018年10月7日,5,Very good
barbara chuang,2018年9月30日,5,很棒
Minnie Huang,2018年11月2日,5,No
Tc Yeh,2019年5月19日,5,很棒
潘心芝,2018年10月30日,5,不錯
黃世淵,2018年11月3日,5,好用
Vivian Chan,2018年10月22日,5,實用
王淑潔,2018年10月10日,5,很棒
蘇晨睿,2018年10月20日,5,很👍
景紀宸,2018年11月2日,5,👍
賴韋亘,2018年9月25日,4,希望安卓可以像ios一樣用食材搜尋 以前搜尋可以按照綜合或是收藏數排列怎麼不見了
Sandy Yeh,2018年9月22日,5,作菜好幫手
妤芯邱,2018年9月3日,4,希望可以顯示一下所用的器材～讓我們知道去那裡取得器材要用什麼器材省時又方便
金一閃一閃亮金金,2018年9月18日,4,如果想要移動自己編輯的收藏料理 或是刪除收藏料理 每次都會跳回第一個收藏 然後又要一直往下滑 很累
曦月,2018年9月16日,5,很好用，關鍵字就查得到很多有關的料理！而且內容簡單明瞭，步驟都很清楚，超讚
姬鴞,2018年9月8日,5,非常有參考價值，也希望未來能增加更多世界各地特色菜的食譜。
li juan,2018年9月2日,5,可以參考到不同食才煮法
玟小,2019年3月12日,2,打不開 下載完也是這樣
Google 使用者,2018年10月16日,5,很實用!做出生平第一個蛋糕，而且評價很好，謝謝大家的協助😁
EN Y,2018年9月18日,4,好用，食譜種類也多 但是最近一直當掉
張君綾,2018年9月22日,5,想不到要做什麼菜色，打開愛料理就對了
林憶竹,2018年9月1日,4,很多料理都想親手嘗試看看
Cynia Lin,2018年9月20日,5,很多簡單的家常料理，非常適合職業婦女參考
陳尚霓,2018年10月9日,4,很多優惠在第一時間就知道，很實用
藍月青,2018年9月14日,5,還蠻方便的，省下很多吃什麼的問題
Peng明傑,2018年9月2日,5,給假日家庭煮夫很好的烹飪幫助，讚！
maggie k,2018年9月8日,5,對於新手也是非常易懂
Tina Yim,2018年9月3日,5,食譜超好用也很多選擇
周紜馨,2018年9月10日,4,好用簡單操做
Debby Chen,2018年9月5日,5,簡易好用的料理備忘應用程式。
YU-HUNG CHENG,2018年9月18日,5,應該有量器標準
Google 使用者,2018年9月7日,5,同樣食材，不同料理方式，真的讓餐桌豐富多彩，非常實用.
姜雨萱,2018年8月31日,5,很多食譜 非常方便!
陳佳淳,2019年3月3日,5,很實用的二廚!
Google 使用者,2018年9月13日,5,想找什麼菜色都有。
Emma Huang,2018年10月17日,4,大家一起分享美食經驗，很棒。
蔡修名,2018年9月4日,5,很方便使用
Google 使用者,2018年9月10日,5,很方便的APP
Shin Fang Shiu,2018年9月5日,5,實用方便的app👍
張詠雲,2018年9月2日,5,"食譜很多,好應用.很棒"
FLORA JOW,2018年9月7日,5,非常實用～
小子,2018年9月6日,5,超級好用
shu ching Chang,2018年8月30日,4,很實用
Ying ping Li,2018年9月5日,5,非常實用
L逸斐,2018年9月18日,5,很好的幫助
Poppy Pop,2018年9月22日,5,食譜五花八門
Odie Liang,2018年9月24日,5,簡單好用
Samantyrewq,2018年8月29日,5,不錯，很實用。
王子翊,2018年9月5日,5,實用
尹玥楓,2018年9月25日,5,實用
by d,2018年9月30日,3,謝謝
Hemi Huang,2018年9月22日,5,實用
張詩韻,2018年9月8日,5,好
林昀靜,2018年8月29日,4,方便
lilian LEE,2018年9月22日,5,好用
黃家鎰,2018年11月26日,5,好用
Kiki Chou,2018年8月30日,5,好。
Cecilia C.,2019年3月24日,5,o.
chy steffie,2018年8月27日,5,煮婦的百科全書活字典
Yarden Lu,2018年8月24日,5,很實用的app
王聖心,2018年8月27日,5,好用
水潔婼,2019年1月2日,5,"很實用的APP,對於已經是習慣用手機做事情和查資料的人很方便。"
悌安簡,2018年8月20日,5,現在是每天煮飯必備良app
劉智銘,2018年8月26日,5,豐富多元的飲食教學分享，是生活當中不可或缺的app。
涂麗玉,2018年9月26日,4,對我幫助很大，因為不會煮的菜可以參考
Joyce Yang,2018年8月20日,5,頁面清楚簡單又好用，食譜豐富又齊全
健旻王,2018年8月20日,5,很好用！要吃啥裡面幾乎都有！
Google 使用者,2018年8月25日,5,食材繁雜方便調理為主要選項
niko Lin,2018年8月18日,5,好用又簡易的app
Amanda Ko,2018年8月20日,5,非常實用，謝謝大家不吝嗇分享
張桂鳳,2018年8月22日,5,偶爾想做菜時的最佳參考書，方便好用😊
吳念璇,2018年8月18日,5,非常實用的食譜App
羅淑枝,2019年1月12日,5,感謝，你教會很多好吃的菜
蘇小玲,2018年8月20日,5,好用到已經不能沒有他了。
陳君,2018年12月7日,5,很棒，可以找到很多料理方式，超喜歡
許思菁,2019年5月5日,5,很清楚的指令
Google 使用者,2018年8月22日,5,可學到很多。
Yuna Wu,2018年8月19日,5,"食譜很多、方便快速、一試成""煮""顧"
Kate Lai,2018年8月16日,5,食譜很多
